Date Live,Game ID,Grid Key,Answer Key,QA Link,Name,DB status,TS Difficulty Rating,Size,Dupe?,QA?,Notes,Win Rate Overall,New Player Win Rate,India WR,India NPWR
10/4,157,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 2, 2, 2, 2, 2, 2, 1, 8, 3, 2, 4, 5, 5, 5, 2, 1, 6, 3, 2, 4, 7, 7, 5, 2, 1, 6, 3, 2, 4, 7, 5, 5, 2, 1, 6, 0, 2, 4, 2, 2, 2, 2, 1, 6, 0, 1, 1, 1, 1, 1, 1, 1, 6, 0, 0, 0, 0, 6, 6, 6, 6, 6]","[7, 13, 24, 27, 39, 50, 56, 71, 73]",https://www.linkedin.com/games/queens/?puzzleId=157,"""Whirlpool""",DB Game is good,Medium,9x9,Unique,TRUE,Purple not first/largest color,90.80%,52.30%,,
10/5,158,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 2, 8, 8, 8, 3, 3, 1, 1, 4, 8, 2, 2, 8, 8, 3, 1, 1, 5, 4, 4, 2, 2, 9, 8, 3, 5, 5, 5, 7, 4, 4, 2, 9, 9, 9, 5, 5, 5, 7, 7, 7, 9, 9, 9, 0, 0, 0, 5, 7, 7, 6, 6, 6, 9, 0, 0, 5, 5, 7, 7, 6, 5, 5, 5, 0, 5, 5, 5, 5, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[9, 17, 24, 30, 43, 55, 62, 76, 81, 98]",https://www.linkedin.com/games/queens/?puzzleId=158,"""Whirlpool""",DB Game is good,Medium,10x10,Unique,TRUE,Purple not first/largest color,81.40%,39.90%,,
10/6,159,"[5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 5, 9, 9, 9, 5, 5, 5, 5, 5, 5, 5, 9, 3, 9, 5, 5, 5, 4, 4, 4, 0, 9, 3, 5, 5, 6, 6, 6, 7, 4, 0, 3, 3, 5, 5, 5, 8, 6, 7, 0, 0, 3, 3, 5, 5, 5, 8, 7, 7, 0, 0, 5, 5, 5, 5, 8, 8, 7, 7, 5, 5, 5, 2, 5, 5, 8, 8, 5, 5, 5, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5]","[0, 12, 29, 35, 47, 53, 66, 74, 81, 98]",https://www.linkedin.com/games/queens/?puzzleId=159,"""Musical Notes""",DB Game is good,Medium-Hard,10x10,Unique,TRUE,Purple not first/largest color,87.80%,54.90%,,
10/7,160,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 0, 2, 2, 3, 3, 3, 3, 0, 2, 2, 4, 5, 5, 3, 0, 6, 6, 4, 4, 5, 3, 0, 6, 6, 4, 5, 5, 3, 0]","[6, 10, 14, 26, 30, 39, 43]",https://www.linkedin.com/games/queens/?puzzleId=160,"""Aligned""",DB Game is good,Easy,7x7,Unique,TRUE,,94.90%,61.70%,,
10/8,161,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 3, 3, 0, 0, 2, 2, 0, 0, 0, 4, 4, 0, 0, 0, 2, 2, 2, 5, 5, 4, 0, 6, 0, 0, 0, 0, 5, 0, 0, 0, 6, 6, 6, 6, 0, 5, 5, 5, 5, 6, 6, 7, 6, 0, 0, 0, 5, 5, 6, 7, 7, 7, 8, 8, 0, 0, 5, 6, 6, 6, 6, 6, 6, 6, 0, 0]","[4, 15, 19, 34, 39, 53, 56, 68, 72]",https://www.linkedin.com/games/queens/?puzzleId=161,"""Snake""",DB Game is good,Easy,9x9,Unique,TRUE,,95.90%,63.00%,,
10/9,162,"[2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 2, 3, 1, 4, 4, 0, 5, 3, 3, 3, 7, 4, 4, 5, 5, 5, 3, 7, 7, 7, 4, 5, 5, 5, 6, 6, 7, 4, 4, 5, 5, 6, 6, 6, 6, 4, 4, 5, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 10, 16, 27, 37, 41, 55, 60]",https://www.linkedin.com/games/queens/?puzzleId=162,"""The House of the Rising Sun""",DB Game is good,Easy,8x8,Unique,TRUE,,95.10%,72.00%,,
10/10,163,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 2, 4, 4, 1, 1, 1, 1, 1, 3, 2, 2, 4, 4, 5, 5, 1, 1, 1, 3, 2, 2, 4, 6, 5, 5, 5, 7, 1, 3, 3, 8, 8, 6, 6, 6, 5, 7, 1, 3, 3, 8, 8, 6, 9, 9, 5, 7, 1, 3, 3, 8, 8, 8, 9, 9, 9, 7, 7]","[1, 19, 22, 30, 44, 56, 68, 75, 83, 97]",https://www.linkedin.com/games/queens/?puzzleId=163,"""Vast Land""",DB Game is good,Easy-Medium,10x10,Unique,TRUE,,89.40%,70.70%,,
10/11,164,"[0, 0, 1, 1, 1, 2, 2, 2, 2, 0, 3, 1, 3, 1, 2, 2, 2, 2, 0, 3, 3, 3, 2, 2, 2, 2, 2, 0, 0, 0, 4, 4, 4, 2, 2, 2, 0, 0, 0, 4, 2, 4, 2, 2, 2, 0, 5, 5, 2, 2, 2, 2, 2, 2, 6, 6, 5, 2, 7, 7, 7, 2, 2, 6, 5, 5, 2, 7, 8, 7, 8, 2, 6, 6, 2, 2, 2, 8, 8, 8, 2]","[4, 17, 21, 28, 41, 47, 60, 63, 79]",https://www.linkedin.com/games/queens/?puzzleId=164,"""Only U""",DB Game is good,Medium,9x9,Unique,TRUE,,91.10%,69.40%,,
10/12,165,"[1, 1, 1, 0, 0, 0, 2, 2, 1, 3, 3, 3, 3, 0, 0, 2, 1, 3, 3, 3, 3, 0, 4, 2, 1, 3, 3, 3, 3, 4, 4, 2, 5, 3, 3, 3, 3, 3, 3, 2, 5, 3, 3, 3, 3, 3, 3, 6, 5, 3, 7, 7, 7, 3, 3, 6, 5, 5, 5, 7, 6, 6, 6, 6]","[1, 14, 19, 29, 39, 40, 50, 60]",https://www.linkedin.com/games/queens/?puzzleId=165,"""Plugged""",DB Game is good,Easy-Medium,8x8,Unique,,,92.40%,69.20%,,
10/13,166,"[0, 0, 0, 1, 1, 2, 2, 0, 3, 3, 1, 1, 2, 4, 0, 3, 1, 1, 2, 2, 4, 1, 1, 1, 2, 2, 5, 6, 1, 2, 2, 2, 2, 5, 6, 2, 2, 2, 5, 5, 5, 6, 2, 5, 5, 5, 6, 6, 6]","[2, 13, 15, 25, 28, 38, 47]",https://www.linkedin.com/games/queens/?puzzleId=166,"""Bats""",DB Game is good,Easy-Medium,7x7,Unique,TRUE,YES,93.50%,70.50%,,
10/14,167,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 3, 3, 0, 0, 1, 1, 4, 4, 2, 5, 3, 3, 0, 0, 4, 4, 2, 2, 5, 6, 0, 0, 0, 0, 0, 2, 0, 5, 6, 6, 0, 7, 0, 0, 0, 0, 5, 5, 6, 0, 7, 7, 0, 8, 0, 0, 5, 6, 0, 0, 7, 0, 8, 8, 0, 0, 6, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0]","[8, 11, 24, 28, 39, 50, 54, 70, 76]",https://www.linkedin.com/games/queens/?puzzleId=167,"""Sleepy"" ",DB Game is good,Easy,9x9,Unique,TRUE,,93.70%,69.80%,,
10/15,168,"[0, 0, 1, 1, 1, 2, 5, 5, 5, 0, 0, 0, 1, 2, 2, 4, 5, 0, 0, 3, 0, 0, 0, 2, 4, 0, 0, 0, 3, 3, 3, 0, 4, 4, 4, 0, 0, 3, 8, 0, 0, 7, 0, 0, 0, 0, 0, 8, 0, 0, 7, 7, 7, 0, 0, 8, 8, 8, 6, 7, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 12, 23, 34, 37, 51, 56, 67, 72]",https://www.linkedin.com/games/queens/?puzzleId=168,"""Tees""",DB Game is good,Easy,9x9,Unique,TRUE,,95.80%,75.90%,,
10/16,169,"[0, 0, 0, 0, 8, 2, 2, 3, 4, 0, 6, 6, 8, 8, 8, 2, 3, 4, 0, 5, 6, 6, 8, 3, 3, 3, 4, 0, 5, 8, 8, 8, 8, 8, 7, 4, 0, 5, 5, 5, 8, 7, 7, 7, 4, 0, 8, 8, 8, 8, 8, 8, 8, 4, 1, 1, 4, 4, 8, 4, 4, 4, 4, 1, 1, 4, 8, 8, 8, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 11, 23, 34, 39, 45, 58, 64, 80]",https://www.linkedin.com/games/queens/?puzzleId=169,"""Native American Arrowhead""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,,92.70%,75.50%,,
10/17,170,"[2, 6, 6, 6, 7, 4, 4, 4, 2, 2, 2, 6, 7, 7, 7, 4, 2, 6, 6, 6, 7, 4, 4, 4, 6, 6, 0, 6, 6, 4, 5, 5, 3, 3, 0, 6, 1, 4, 4, 5, 3, 0, 0, 0, 1, 1, 1, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[4, 9, 19, 29, 34, 46, 48, 63]",https://www.linkedin.com/games/queens/?puzzleId=170,"""The Roaring Four T's""",DB Game is good,Medium,8x8,Unique,TRUE,Purple not first/largest color,89.30%,73.40%,,
10/18,171,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 5, 5, 5, 1, 3, 3, 3, 1, 0, 5, 4, 4, 2, 6, 6, 3, 0, 0, 5, 4, 2, 2, 2, 6, 3, 0, 0, 5, 4, 7, 8, 8, 6, 3, 0, 0, 5, 4, 7, 7, 8, 6, 3, 0, 0, 5, 4, 4, 0, 6, 6, 3, 0, 0, 5, 5, 5, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 10, 22, 33, 39, 50, 56, 70, 72]",https://www.linkedin.com/games/queens/?puzzleId=171,"""Parentheses""",DB Game is good,Medium,9x9,Unique,TRUE,,94.50%,71.10%,,
10/19,172,"[5, 1, 1, 1, 2, 3, 3, 3, 3, 5, 1, 2, 1, 2, 3, 4, 4, 4, 5, 1, 2, 2, 2, 3, 3, 4, 4, 5, 0, 0, 0, 6, 6, 6, 4, 4, 5, 0, 5, 0, 6, 7, 7, 7, 4, 5, 5, 5, 8, 6, 6, 6, 7, 4, 8, 8, 8, 8, 8, 8, 7, 7, 4, 8, 8, 8, 8, 8, 8, 4, 4, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[7, 13, 19, 32, 39, 45, 60, 71, 74]",https://www.linkedin.com/games/queens/?puzzleId=172,"""Hooks""",DB Game is good,Medium-hard,9x9,Unique,TRUE,Purple not first/largest color,87.60%,69.00%,,
10/20,173,"[0, 0, 1, 1, 2, 2, 2, 2, 2, 3, 0, 1, 1, 4, 2, 2, 2, 2, 3, 3, 0, 1, 4, 4, 4, 2, 2, 6, 6, 6, 1, 1, 4, 2, 2, 2, 5, 5, 5, 6, 2, 2, 4, 2, 2, 5, 5, 5, 5, 5, 2, 2, 2, 2, 5, 5, 5, 5, 7, 5, 2, 2, 2, 7, 7, 7, 7, 5, 7, 7, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 2, 8, 8, 8, 8, 7, 9, 9, 7, 9, 8, 8, 8, 8, 7, 7, 7, 9, 9, 9]","[3, 18, 20, 39, 42, 55, 61, 76, 84, 97]",https://www.linkedin.com/games/queens/?puzzleId=173,"""Stairway to Heaven""",DB Game is good,Medium-hard,10x10,Unique,TRUE,,86.70%,68.90%,,
10/21,174,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 3, 4, 4, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 6, 1, 1, 1, 1, 6, 6, 6]","[0, 12, 16, 27, 31, 36, 46]",https://www.linkedin.com/games/queens/?puzzleId=174,"""Kite""",DB Game is good,Easy,7x7,Unique,TRUE,,94.10%,67.60%,,
10/22,175,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 3, 2, 2, 2, 2, 2, 0, 0, 2, 3, 2, 2, 2, 5, 5, 4, 2, 2, 3, 2, 2, 2, 2, 5, 4, 2, 2, 3, 2, 2, 2, 6, 5, 4, 2, 7, 7, 2, 8, 8, 6, 6, 4, 2, 7, 2, 2, 8, 8, 6, 2, 2, 2, 7, 2, 2]","[8, 10, 25, 32, 38, 49, 60, 66, 72]",https://www.linkedin.com/games/queens/?puzzleId=175,"""Falling Tetrominoes""",DB Game is good,Easy,9x9,Unique,TRUE,,95.80%,71.20%,,
10/23,176,"[8, 8, 8, 8, 8, 8, 1, 1, 1, 8, 2, 2, 8, 8, 8, 8, 1, 1, 8, 2, 2, 3, 3, 8, 8, 8, 8, 8, 2, 3, 3, 3, 4, 8, 8, 8, 8, 5, 5, 5, 6, 4, 4, 8, 8, 8, 5, 5, 6, 6, 4, 4, 8, 8, 7, 7, 7, 6, 6, 8, 8, 8, 8, 8, 7, 7, 8, 8, 8, 8, 0, 0, 8, 8, 8, 8, 8, 8, 0, 0, 0]","[7, 10, 21, 32, 38, 49, 54, 69, 80]",https://www.linkedin.com/games/queens/?puzzleId=176,"""Pile""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,,92.30%,70.90%,,
10/24,177,"[8, 1, 1, 1, 1, 4, 4, 4, 4, 4, 8, 8, 1, 1, 1, 4, 4, 4, 3, 4, 1, 8, 2, 2, 1, 5, 5, 3, 3, 4, 1, 1, 2, 2, 1, 5, 5, 3, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 1, 6, 6, 1, 1, 4, 4, 4, 4, 4, 9, 9, 6, 6, 1, 4, 4, 0, 0, 4, 9, 9, 1, 1, 1, 7, 7, 0, 0, 4, 1, 1, 1, 1, 7, 7, 4, 4, 4, 4, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4]","[0, 18, 23, 36, 44, 52, 67, 71, 85, 99]",https://www.linkedin.com/games/queens/?puzzleId=177,"""So So""",DB Game is good,Easy-Medium,10x10,Unique,TRUE,Purple not first/largest color,93.60%,73.00%,,
10/25,178,"[5, 5, 5, 1, 1, 1, 2, 2, 3, 5, 4, 4, 4, 4, 1, 1, 2, 3, 5, 4, 0, 4, 6, 6, 6, 2, 3, 5, 4, 0, 7, 6, 3, 3, 3, 3, 4, 4, 0, 7, 6, 6, 6, 8, 8, 8, 7, 0, 7, 6, 7, 7, 7, 8, 8, 7, 0, 7, 6, 7, 7, 7, 8, 8, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[3, 16, 18, 33, 37, 49, 56, 68, 80]",https://www.linkedin.com/games/queens/?puzzleId=178,"""IF""",DB Game is good,Medium,9x9,Unique,TRUE,,86.90%,70.20%,,
10/26,179,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4, 4, 1, 2, 2, 3, 4, 4, 1, 1, 1, 2, 2, 2, 5, 0, 0, 1, 1, 2, 5, 5, 5, 0, 0, 0, 1, 2, 2, 2, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 1, 1]","[7, 9, 22, 26, 37, 43, 48, 60]",https://www.linkedin.com/games/queens/?puzzleId=179,"""Independent Variable (X)""",DB Game is good,Medium-Hard,8x8,Unique,TRUE,,88.70%,68.60%,,
10/27,180,"[5, 5, 5, 6, 6, 6, 6, 6, 5, 5, 0, 0, 1, 6, 6, 6, 5, 0, 0, 1, 1, 2, 2, 6, 5, 5, 0, 7, 1, 1, 2, 2, 5, 5, 5, 7, 7, 7, 2, 3, 5, 4, 5, 5, 7, 3, 3, 3, 5, 4, 4, 5, 5, 5, 3, 5, 4, 4, 5, 5, 5, 5, 5, 5]","[5, 10, 20, 31, 35, 40, 54, 57]",https://www.linkedin.com/games/queens/?puzzleId=180,"""F Troop"" ",DB Game is good,Hard,8x8,Unique,TRUE,,86.80%,65.60%,,
10/28,181,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 3, 3, 3, 0, 1, 1, 1, 0, 3, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 4, 4, 5, 5, 0, 0, 0, 0, 4, 4, 5, 5, 0, 6, 6, 0, 7, 0, 0, 0, 0, 6, 6, 0, 0, 0]","[3, 9, 21, 26, 39, 40, 54, 60]",https://www.linkedin.com/games/queens/?puzzleId=181,"""Back to Square One""",DB Game is good,Very Easy,8x8,Unique,TRUE,,90.90%,67.40%,,
10/29,182,"[0, 0, 6, 6, 6, 6, 2, 2, 0, 6, 6, 3, 3, 6, 4, 2, 6, 6, 3, 3, 3, 6, 4, 4, 6, 3, 3, 3, 4, 4, 4, 4, 6, 3, 3, 3, 5, 5, 5, 7, 6, 6, 3, 3, 5, 6, 5, 7, 1, 6, 6, 5, 5, 6, 7, 7, 1, 1, 6, 6, 6, 6, 7, 7]","[6, 8, 18, 28, 39, 45, 51, 57]",https://www.linkedin.com/games/queens/?puzzleId=182,"""Vitamin C""",DB Game is good,Easy-Medium,8x8,Unique,TRUE,,89.70%,72.30%,,
10/30,183,"[5, 5, 5, 5, 5, 5, 8, 8, 8, 5, 2, 2, 2, 5, 3, 3, 3, 8, 5, 2, 4, 2, 5, 3, 0, 3, 8, 5, 2, 4, 2, 5, 3, 0, 3, 8, 5, 2, 2, 2, 5, 3, 3, 3, 8, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 5, 5, 5, 7, 7, 1, 5, 5, 7, 7, 7, 7, 7, 1, 1]","[7, 14, 20, 33, 37, 49, 54, 71, 75]",https://www.linkedin.com/games/queens/?puzzleId=183,"""Clown""",DB Game is good,Medium,9x9,Unique,TRUE,,94.80%,72.60%,,
10/31,184,"[2, 2, 8, 8, 8, 0, 9, 9, 9, 9, 9, 2, 2, 4, 4, 4, 0, 0, 9, 9, 9, 9, 2, 2, 2, 4, 1, 1, 1, 9, 9, 9, 9, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 2, 1, 1, 6, 1, 1, 1, 7, 1, 1, 9, 2, 1, 6, 6, 6, 1, 7, 7, 7, 1, 9, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 9, 2, 1, 5, 5, 1, 1, 1, 5, 5, 1, 9, 2, 1, 1, 5, 5, 5, 5, 5, 1, 1, 9, 10, 10, 1, 1, 1, 1, 1, 1, 1, 9, 9, 10, 10, 10, 10, 9, 9, 9, 9, 9, 9, 9]","[4, 17, 25, 42, 51, 57, 71, 85, 88, 109, 111]",https://www.linkedin.com/games/queens/?puzzleId=184,"""Jack-o'-lantern""",DB Game is good,Easy-Medium,11x11,Unique,TRUE,,95.70%,72.90%,,
11/1,185,"[0, 0, 1, 6, 6, 3, 3, 3, 3, 4, 0, 1, 1, 6, 3, 3, 3, 3, 4, 0, 1, 1, 6, 2, 2, 3, 3, 0, 0, 0, 6, 6, 6, 2, 3, 3, 5, 8, 8, 7, 7, 7, 2, 3, 3, 5, 5, 8, 7, 7, 2, 2, 2, 3, 5, 5, 8, 7, 7, 5, 5, 5, 5, 5, 8, 8, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1, 12, 18, 32, 44, 51, 58, 65, 79]",https://www.linkedin.com/games/queens/?puzzleId=185,"""1s Upon a Time""",DB Game is good,Medium,9x9,Unique,TRUE,,,,,
11/2,186,"[5, 2, 2, 2, 2, 2, 2, 2, 2, 8, 5, 5, 2, 2, 2, 2, 2, 3, 8, 8, 9, 5, 5, 0, 2, 2, 3, 3, 8, 6, 9, 9, 5, 0, 0, 2, 3, 7, 8, 6, 9, 9, 1, 1, 0, 2, 7, 7, 8, 6, 9, 9, 9, 1, 0, 2, 7, 4, 4, 6, 9, 9, 9, 1, 0, 2, 7, 4, 6, 6, 9, 9, 9, 1, 1, 2, 4, 4, 6, 6, 9, 9, 9, 9, 1, 2, 4, 6, 6, 6, 9, 9, 9, 9, 9, 6, 6, 6, 6, 6]","[1, 19, 27, 32, 44, 58, 66, 73, 80, 95]",https://www.linkedin.com/games/queens/?puzzleId=186,"""Canyon""",DB Game is good,Medium-Hard,10x10,Unique,TRUE,,,,,
11/3,187,"[9, 9, 9, 9, 9, 9, 9, 9, 8, 8, 9, 9, 9, 9, 9, 9, 9, 8, 8, 2, 9, 9, 9, 9, 9, 3, 3, 8, 2, 2, 9, 9, 9, 4, 3, 3, 2, 8, 2, 2, 9, 9, 4, 4, 3, 2, 2, 2, 2, 2, 9, 9, 4, 4, 5, 5, 6, 2, 2, 2, 9, 9, 7, 5, 5, 6, 6, 6, 2, 6, 9, 9, 7, 5, 6, 6, 1, 6, 6, 6, 9, 7, 7, 6, 6, 0, 1, 1, 1, 1, 7, 7, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 17, 25, 38, 42, 54, 69, 76, 81, 93]",https://www.linkedin.com/games/queens/?puzzleId=187,"""Waterloo Bridge""",DB Game is good,Medium-Hard,10x10,Unique,TRUE,,,,,
11/4,188,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 3, 0, 2, 1, 0, 0, 0, 4, 3, 5, 2, 1, 0, 0, 0, 4, 3, 5, 2, 1, 0, 0, 6, 4, 3, 5, 2, 1, 0, 7, 6, 4, 3, 5, 2, 1, 0, 7, 6, 4, 3, 5, 2, 1]","[7, 8, 22, 27, 37, 42, 52, 57]",https://www.linkedin.com/games/queens/?puzzleId=188,"""Bars""",DB Game is good,Very Easy,8x8,Unique,TRUE,,,,,
11/5,189,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 3, 3, 1, 1, 0, 2, 3, 1, 1, 1, 1, 2, 2, 3, 3, 3, 1, 1, 4, 4, 5, 5, 3, 1, 1, 4, 6, 3, 3, 3, 1, 1, 4, 6, 6, 6, 1, 1, 1]","[5, 8, 20, 25, 30, 35, 45]",https://www.linkedin.com/games/queens/?puzzleId=189,"""Five""",DB Game is good,Easy,7x7,Unique,TRUE,,,,,
11/6,190,"[8, 8, 8, 8, 1, 5, 5, 3, 3, 8, 4, 4, 8, 1, 5, 5, 5, 3, 8, 4, 4, 2, 2, 2, 5, 5, 3, 8, 4, 2, 2, 2, 2, 2, 5, 3, 8, 4, 2, 2, 6, 2, 2, 5, 3, 8, 4, 2, 6, 6, 6, 2, 5, 7, 8, 4, 2, 8, 6, 5, 2, 5, 7, 8, 8, 8, 8, 0, 5, 5, 5, 7, 8, 8, 8, 8, 0, 0, 0, 7, 7]","[7, 13, 24, 29, 36, 48, 55, 71, 77]",https://www.linkedin.com/games/queens/?puzzleId=190,"""Bell""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,,,,,
11/7,191,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 3, 2, 2, 2, 2, 1, 1, 4, 0, 3, 3, 2, 2, 2, 2, 1, 4, 4, 0, 8, 8, 8, 8, 8, 8, 8, 6, 8, 0, 8, 8, 7, 7, 7, 8, 6, 6, 8, 0, 8, 8, 8, 7, 8, 8, 8, 8, 8, 0, 8, 9, 9, 9, 5, 5, 5, 8, 5, 0, 0, 9, 9, 9, 9, 9, 5, 5, 5]","[0, 15, 28, 32, 49, 51, 67, 74, 86, 93]",https://www.linkedin.com/games/queens/?puzzleId=191,"""The Last Supper""",DB Game is good,Easy,10x10,Unique,TRUE,,,,,
11/8,192,"[0, 0, 5, 5, 5, 5, 5, 5, 5, 0, 0, 5, 2, 2, 2, 5, 5, 8, 0, 0, 2, 2, 4, 2, 2, 5, 8, 1, 0, 2, 2, 4, 2, 2, 8, 8, 1, 0, 0, 2, 4, 2, 8, 8, 8, 1, 1, 2, 2, 4, 2, 2, 8, 8, 6, 6, 2, 2, 4, 2, 2, 8, 8, 6, 7, 7, 2, 2, 2, 3, 8, 8, 6, 6, 7, 7, 3, 3, 3, 8, 8]","[7, 14, 26, 27, 38, 49, 55, 69, 75]",https://www.linkedin.com/games/queens/?puzzleId=192,"""8th""",DB Game is good,Easy-Medium,9x9,Unique,TRUE,,,,,
11/9,193,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2, 2, 1, 0, 1, 3, 3, 0, 0, 4, 2, 1, 0, 1, 3, 0, 0, 7, 4, 4, 1, 1, 1, 8, 8, 5, 7, 4, 7, 7, 1, 5, 8, 5, 5, 7, 7, 7, 7, 1, 5, 5, 5, 5, 6, 7, 5, 1, 1, 1, 5, 5, 5, 6, 7, 5, 5, 5, 5, 5, 5, 5]","[8, 14, 25, 29, 42, 46, 57, 63, 76]",https://www.linkedin.com/games/queens/?puzzleId=193,"""Motorcycle""",DB Game is good,Medium,9x9,Unique,TRUE,,,,,
11/10,194,"[0, 0, 1, 1, 1, 1, 1, 9, 9, 9, 0, 3, 3, 1, 3, 1, 3, 9, 3, 9, 0, 0, 3, 3, 3, 3, 3, 3, 3, 9, 0, 3, 3, 4, 4, 5, 5, 3, 9, 9, 0, 0, 3, 6, 4, 4, 5, 3, 3, 9, 0, 3, 3, 6, 7, 7, 5, 3, 9, 9, 8, 8, 3, 6, 7, 7, 7, 3, 3, 2, 8, 3, 3, 3, 3, 3, 3, 3, 2, 2, 8, 3, 8, 3, 8, 3, 8, 3, 3, 2, 8, 8, 8, 8, 8, 8, 8, 2, 2, 2]","[2, 19, 21, 34, 46, 53, 65, 77, 80, 98]",https://www.linkedin.com/games/queens/?puzzleId=194,"""Fenced""",DB Game is good,Medium-Hard,10x10,Unique,TRUE,,,,,
11/11,195,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 3, 3, 0, 0, 1, 1, 2, 0, 4, 3, 0, 0, 1, 1, 2, 4, 4, 3, 0, 0, 1, 2, 2, 2, 3, 3, 3, 5, 1, 6, 6, 6, 5, 5, 5, 5, 7, 7, 7, 6, 6, 5, 5, 5]","[6, 8, 21, 26, 36, 47, 51, 57]",https://www.linkedin.com/games/queens/?puzzleId=195,"""11""",DB Game is good,Easy,8x8,Unique,TRUE,,,,,
11/12,196,"[5, 6, 6, 4, 4, 3, 3, 5, 5, 6, 6, 4, 3, 3, 5, 6, 6, 6, 6, 2, 2, 6, 6, 6, 6, 6, 6, 2, 6, 6, 1, 6, 6, 6, 6, 6, 1, 1, 1, 6, 6, 6, 0, 0, 0, 0, 0, 6, 6]","[3, 12, 14, 27, 30, 39, 43]",https://www.linkedin.com/games/queens/?puzzleId=196,"""Triangles""",DB Game is good,Easy,7x7,Unique,TRUE,Purple not first/largest color,,,,
